2025-10-30 18:13:12.406 | INFO     | spark_session:spark_session:14 | spark session <pyspark.sql.session.SparkSession object at 0x000001FEE519DBE0>
2025-10-31 14:56:20.368 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 14:56:21.497 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 14:56:21.498 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv']
2025-10-31 14:56:21.498 | INFO     | main:main:56 | Processing S3 bucket: relmart-project-test, folder: sales_test/
2025-10-31 14:56:22.709 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-project-test/sales_test/
2025-10-31 14:56:22.709 | WARNING  | aws_read:list_files:34 | No CSV files present in relmart-project-test/sales_test/
2025-10-31 14:56:22.709 | ERROR    | main:main:70 | No files found in relmart-project-test, folder: sales_test/ 
2025-10-31 14:56:22.709 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 16:48:17.388 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 16:48:17.418 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 16:48:17.424 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active bucket(s) for environment: dev
2025-10-31 16:48:17.424 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 16:48:18.618 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 16:48:18.623 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv']
2025-10-31 16:48:22.567 | INFO     | spark_session:spark_session:14 | spark session <pyspark.sql.session.SparkSession object at 0x00000128BFA1DD30>
2025-10-31 16:48:22.567 | INFO     | main:main:108 | Spark Session Created
2025-10-31 16:48:23.277 | ERROR    | main:main:143 | Job failed, exited with error: An error occurred while calling o34.load.
: org.apache.hadoop.fs.UnsupportedFileSystemException: No FileSystem for scheme "s3"
	at org.apache.hadoop.fs.FileSystem.getFileSystemClass(FileSystem.java:3581)
	at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:3612)
	at org.apache.hadoop.fs.FileSystem.access$300(FileSystem.java:172)
	at org.apache.hadoop.fs.FileSystem$Cache.getInternal(FileSystem.java:3716)
	at org.apache.hadoop.fs.FileSystem$Cache.get(FileSystem.java:3667)
	at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:557)
	at org.apache.hadoop.fs.Path.getFileSystem(Path.java:366)
	at org.apache.spark.sql.execution.datasources.DataSource$.$anonfun$checkAndGlobPathIfNecessary$1(DataSource.scala:777)
	at scala.collection.immutable.List.map(List.scala:247)
	at scala.collection.immutable.List.map(List.scala:79)
	at org.apache.spark.sql.execution.datasources.DataSource$.checkAndGlobPathIfNecessary(DataSource.scala:775)
	at org.apache.spark.sql.execution.datasources.DataSource.checkAndGlobPathIfNecessary(DataSource.scala:575)
	at org.apache.spark.sql.execution.datasources.DataSource.resolveRelation(DataSource.scala:419)
	at org.apache.spark.sql.catalyst.analysis.ResolveDataSource.org$apache$spark$sql$catalyst$analysis$ResolveDataSource$$loadV1BatchSource(ResolveDataSource.scala:143)
	at org.apache.spark.sql.catalyst.analysis.ResolveDataSource$$anonfun$apply$1.$anonfun$applyOrElse$2(ResolveDataSource.scala:61)
	at scala.Option.getOrElse(Option.scala:201)
	at org.apache.spark.sql.catalyst.analysis.ResolveDataSource$$anonfun$apply$1.applyOrElse(ResolveDataSource.scala:61)
	at org.apache.spark.sql.catalyst.analysis.ResolveDataSource$$anonfun$apply$1.applyOrElse(ResolveDataSource.scala:45)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.$anonfun$resolveOperatorsUpWithPruning$3(AnalysisHelper.scala:139)
	at org.apache.spark.sql.catalyst.trees.CurrentOrigin$.withOrigin(origin.scala:86)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.$anonfun$resolveOperatorsUpWithPruning$1(AnalysisHelper.scala:139)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper$.allowInvokingTransformsInAnalyzer(AnalysisHelper.scala:416)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUpWithPruning(AnalysisHelper.scala:135)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUpWithPruning$(AnalysisHelper.scala:131)
	at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.resolveOperatorsUpWithPruning(LogicalPlan.scala:37)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUp(AnalysisHelper.scala:112)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUp$(AnalysisHelper.scala:111)
	at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.resolveOperatorsUp(LogicalPlan.scala:37)
	at org.apache.spark.sql.catalyst.analysis.ResolveDataSource.apply(ResolveDataSource.scala:45)
	at org.apache.spark.sql.catalyst.analysis.ResolveDataSource.apply(ResolveDataSource.scala:43)
	at org.apache.spark.sql.catalyst.rules.RuleExecutor.$anonfun$execute$2(RuleExecutor.scala:242)
	at scala.collection.LinearSeqOps.foldLeft(LinearSeq.scala:183)
	at scala.collection.LinearSeqOps.foldLeft$(LinearSeq.scala:179)
	at scala.collection.immutable.List.foldLeft(List.scala:79)
	at org.apache.spark.sql.catalyst.rules.RuleExecutor.$anonfun$execute$1(RuleExecutor.scala:239)
	at org.apache.spark.sql.catalyst.rules.RuleExecutor.$anonfun$execute$1$adapted(RuleExecutor.scala:231)
	at scala.collection.immutable.List.foreach(List.scala:334)
	at org.apache.spark.sql.catalyst.rules.RuleExecutor.execute(RuleExecutor.scala:231)
	at org.apache.spark.sql.catalyst.analysis.Analyzer.org$apache$spark$sql$catalyst$analysis$Analyzer$$executeSameContext(Analyzer.scala:340)
	at org.apache.spark.sql.catalyst.analysis.Analyzer.$anonfun$execute$1(Analyzer.scala:336)
	at org.apache.spark.sql.catalyst.analysis.AnalysisContext$.withNewAnalysisContext(Analyzer.scala:234)
	at org.apache.spark.sql.catalyst.analysis.Analyzer.execute(Analyzer.scala:336)
	at org.apache.spark.sql.catalyst.analysis.Analyzer.execute(Analyzer.scala:299)
	at org.apache.spark.sql.catalyst.rules.RuleExecutor.$anonfun$executeAndTrack$1(RuleExecutor.scala:201)
	at org.apache.spark.sql.catalyst.QueryPlanningTracker$.withTracker(QueryPlanningTracker.scala:89)
	at org.apache.spark.sql.catalyst.rules.RuleExecutor.executeAndTrack(RuleExecutor.scala:201)
	at org.apache.spark.sql.catalyst.analysis.resolver.HybridAnalyzer.resolveInFixedPoint(HybridAnalyzer.scala:190)
	at org.apache.spark.sql.catalyst.analysis.resolver.HybridAnalyzer.$anonfun$apply$1(HybridAnalyzer.scala:76)
	at org.apache.spark.sql.catalyst.analysis.resolver.HybridAnalyzer.withTrackedAnalyzerBridgeState(HybridAnalyzer.scala:111)
	at org.apache.spark.sql.catalyst.analysis.resolver.HybridAnalyzer.apply(HybridAnalyzer.scala:71)
	at org.apache.spark.sql.catalyst.analysis.Analyzer.$anonfun$executeAndCheck$1(Analyzer.scala:330)
	at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper$.markInAnalyzer(AnalysisHelper.scala:423)
	at org.apache.spark.sql.catalyst.analysis.Analyzer.executeAndCheck(Analyzer.scala:330)
	at org.apache.spark.sql.execution.QueryExecution.$anonfun$lazyAnalyzed$2(QueryExecution.scala:110)
	at org.apache.spark.sql.catalyst.QueryPlanningTracker.measurePhase(QueryPlanningTracker.scala:148)
	at org.apache.spark.sql.execution.QueryExecution.$anonfun$executePhase$2(QueryExecution.scala:278)
	at org.apache.spark.sql.execution.QueryExecution$.withInternalError(QueryExecution.scala:654)
	at org.apache.spark.sql.execution.QueryExecution.$anonfun$executePhase$1(QueryExecution.scala:278)
	at org.apache.spark.sql.SparkSession.withActive(SparkSession.scala:804)
	at org.apache.spark.sql.execution.QueryExecution.executePhase(QueryExecution.scala:277)
	at org.apache.spark.sql.execution.QueryExecution.$anonfun$lazyAnalyzed$1(QueryExecution.scala:110)
	at scala.util.Try$.apply(Try.scala:217)
	at org.apache.spark.util.Utils$.doTryWithCallerStacktrace(Utils.scala:1378)
	at org.apache.spark.util.Utils$.getTryWithCallerStacktrace(Utils.scala:1439)
	at org.apache.spark.util.LazyTry.get(LazyTry.scala:58)
	at org.apache.spark.sql.execution.QueryExecution.analyzed(QueryExecution.scala:121)
	at org.apache.spark.sql.execution.QueryExecution.assertAnalyzed(QueryExecution.scala:80)
	at org.apache.spark.sql.classic.Dataset$.$anonfun$ofRows$1(Dataset.scala:115)
	at org.apache.spark.sql.SparkSession.withActive(SparkSession.scala:804)
	at org.apache.spark.sql.classic.Dataset$.ofRows(Dataset.scala:113)
	at org.apache.spark.sql.classic.DataFrameReader.load(DataFrameReader.scala:109)
	at org.apache.spark.sql.classic.DataFrameReader.load(DataFrameReader.scala:100)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:75)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:52)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at py4j.reflection.MethodInvoker.invoke(MethodInvoker.java:244)
	at py4j.reflection.ReflectionEngine.invoke(ReflectionEngine.java:374)
	at py4j.Gateway.invoke(Gateway.java:282)
	at py4j.commands.AbstractCommand.invokeMethod(AbstractCommand.java:132)
	at py4j.commands.CallCommand.execute(CallCommand.java:79)
	at py4j.ClientServerConnection.waitForCommands(ClientServerConnection.java:184)
	at py4j.ClientServerConnection.run(ClientServerConnection.java:108)
	at java.base/java.lang.Thread.run(Thread.java:1583)
	Suppressed: org.apache.spark.util.Utils$OriginalTryStackTraceException: Full stacktrace of original doTryWithCallerStacktrace caller
		at org.apache.hadoop.fs.FileSystem.getFileSystemClass(FileSystem.java:3581)
		at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:3612)
		at org.apache.hadoop.fs.FileSystem.access$300(FileSystem.java:172)
		at org.apache.hadoop.fs.FileSystem$Cache.getInternal(FileSystem.java:3716)
		at org.apache.hadoop.fs.FileSystem$Cache.get(FileSystem.java:3667)
		at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:557)
		at org.apache.hadoop.fs.Path.getFileSystem(Path.java:366)
		at org.apache.spark.sql.execution.datasources.DataSource$.$anonfun$checkAndGlobPathIfNecessary$1(DataSource.scala:777)
		at scala.collection.immutable.List.map(List.scala:247)
		at scala.collection.immutable.List.map(List.scala:79)
		at org.apache.spark.sql.execution.datasources.DataSource$.checkAndGlobPathIfNecessary(DataSource.scala:775)
		at org.apache.spark.sql.execution.datasources.DataSource.checkAndGlobPathIfNecessary(DataSource.scala:575)
		at org.apache.spark.sql.execution.datasources.DataSource.resolveRelation(DataSource.scala:419)
		at org.apache.spark.sql.catalyst.analysis.ResolveDataSource.org$apache$spark$sql$catalyst$analysis$ResolveDataSource$$loadV1BatchSource(ResolveDataSource.scala:143)
		at org.apache.spark.sql.catalyst.analysis.ResolveDataSource$$anonfun$apply$1.$anonfun$applyOrElse$2(ResolveDataSource.scala:61)
		at scala.Option.getOrElse(Option.scala:201)
		at org.apache.spark.sql.catalyst.analysis.ResolveDataSource$$anonfun$apply$1.applyOrElse(ResolveDataSource.scala:61)
		at org.apache.spark.sql.catalyst.analysis.ResolveDataSource$$anonfun$apply$1.applyOrElse(ResolveDataSource.scala:45)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.$anonfun$resolveOperatorsUpWithPruning$3(AnalysisHelper.scala:139)
		at org.apache.spark.sql.catalyst.trees.CurrentOrigin$.withOrigin(origin.scala:86)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.$anonfun$resolveOperatorsUpWithPruning$1(AnalysisHelper.scala:139)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper$.allowInvokingTransformsInAnalyzer(AnalysisHelper.scala:416)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUpWithPruning(AnalysisHelper.scala:135)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUpWithPruning$(AnalysisHelper.scala:131)
		at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.resolveOperatorsUpWithPruning(LogicalPlan.scala:37)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUp(AnalysisHelper.scala:112)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper.resolveOperatorsUp$(AnalysisHelper.scala:111)
		at org.apache.spark.sql.catalyst.plans.logical.LogicalPlan.resolveOperatorsUp(LogicalPlan.scala:37)
		at org.apache.spark.sql.catalyst.analysis.ResolveDataSource.apply(ResolveDataSource.scala:45)
		at org.apache.spark.sql.catalyst.analysis.ResolveDataSource.apply(ResolveDataSource.scala:43)
		at org.apache.spark.sql.catalyst.rules.RuleExecutor.$anonfun$execute$2(RuleExecutor.scala:242)
		at scala.collection.LinearSeqOps.foldLeft(LinearSeq.scala:183)
		at scala.collection.LinearSeqOps.foldLeft$(LinearSeq.scala:179)
		at scala.collection.immutable.List.foldLeft(List.scala:79)
		at org.apache.spark.sql.catalyst.rules.RuleExecutor.$anonfun$execute$1(RuleExecutor.scala:239)
		at org.apache.spark.sql.catalyst.rules.RuleExecutor.$anonfun$execute$1$adapted(RuleExecutor.scala:231)
		at scala.collection.immutable.List.foreach(List.scala:334)
		at org.apache.spark.sql.catalyst.rules.RuleExecutor.execute(RuleExecutor.scala:231)
		at org.apache.spark.sql.catalyst.analysis.Analyzer.org$apache$spark$sql$catalyst$analysis$Analyzer$$executeSameContext(Analyzer.scala:340)
		at org.apache.spark.sql.catalyst.analysis.Analyzer.$anonfun$execute$1(Analyzer.scala:336)
		at org.apache.spark.sql.catalyst.analysis.AnalysisContext$.withNewAnalysisContext(Analyzer.scala:234)
		at org.apache.spark.sql.catalyst.analysis.Analyzer.execute(Analyzer.scala:336)
		at org.apache.spark.sql.catalyst.analysis.Analyzer.execute(Analyzer.scala:299)
		at org.apache.spark.sql.catalyst.rules.RuleExecutor.$anonfun$executeAndTrack$1(RuleExecutor.scala:201)
		at org.apache.spark.sql.catalyst.QueryPlanningTracker$.withTracker(QueryPlanningTracker.scala:89)
		at org.apache.spark.sql.catalyst.rules.RuleExecutor.executeAndTrack(RuleExecutor.scala:201)
		at org.apache.spark.sql.catalyst.analysis.resolver.HybridAnalyzer.resolveInFixedPoint(HybridAnalyzer.scala:190)
		at org.apache.spark.sql.catalyst.analysis.resolver.HybridAnalyzer.$anonfun$apply$1(HybridAnalyzer.scala:76)
		at org.apache.spark.sql.catalyst.analysis.resolver.HybridAnalyzer.withTrackedAnalyzerBridgeState(HybridAnalyzer.scala:111)
		at org.apache.spark.sql.catalyst.analysis.resolver.HybridAnalyzer.apply(HybridAnalyzer.scala:71)
		at org.apache.spark.sql.catalyst.analysis.Analyzer.$anonfun$executeAndCheck$1(Analyzer.scala:330)
		at org.apache.spark.sql.catalyst.plans.logical.AnalysisHelper$.markInAnalyzer(AnalysisHelper.scala:423)
		at org.apache.spark.sql.catalyst.analysis.Analyzer.executeAndCheck(Analyzer.scala:330)
		at org.apache.spark.sql.execution.QueryExecution.$anonfun$lazyAnalyzed$2(QueryExecution.scala:110)
		at org.apache.spark.sql.catalyst.QueryPlanningTracker.measurePhase(QueryPlanningTracker.scala:148)
		at org.apache.spark.sql.execution.QueryExecution.$anonfun$executePhase$2(QueryExecution.scala:278)
		at org.apache.spark.sql.execution.QueryExecution$.withInternalError(QueryExecution.scala:654)
		at org.apache.spark.sql.execution.QueryExecution.$anonfun$executePhase$1(QueryExecution.scala:278)
		at org.apache.spark.sql.SparkSession.withActive(SparkSession.scala:804)
		at org.apache.spark.sql.execution.QueryExecution.executePhase(QueryExecution.scala:277)
		at org.apache.spark.sql.execution.QueryExecution.$anonfun$lazyAnalyzed$1(QueryExecution.scala:110)
		at scala.util.Try$.apply(Try.scala:217)
		at org.apache.spark.util.Utils$.doTryWithCallerStacktrace(Utils.scala:1378)
		at org.apache.spark.util.LazyTry.tryT$lzycompute(LazyTry.scala:46)
		at org.apache.spark.util.LazyTry.tryT(LazyTry.scala:46)
		... 20 more

2025-10-31 16:48:23.283 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 17:32:16.184 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 17:32:16.193 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 17:32:16.194 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active bucket(s) for environment: dev
2025-10-31 17:32:16.194 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 17:32:17.350 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 17:32:17.351 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv']
2025-10-31 17:32:17.351 | INFO     | main:main:56 | Processing S3 bucket: relmart-project-test, folder: sales_test/
2025-10-31 17:32:18.589 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-project-test/sales_test/
2025-10-31 17:32:18.589 | WARNING  | aws_read:list_files:34 | No CSV files present in relmart-project-test/sales_test/
2025-10-31 17:32:18.589 | ERROR    | main:main:70 | No files found in relmart-project-test, folder: sales_test/ 
2025-10-31 17:32:18.590 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 17:35:43.050 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 17:35:43.059 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 17:35:43.060 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active bucket(s) for environment: dev
2025-10-31 17:35:43.060 | INFO     | main:main:46 | Bucket details: [{'bucket_name': 'relmart-sales-project', 'folder_path': 'sales_data/'}, {'bucket_name': 'relmart-project-test', 'folder_path': 'sales_test/'}, {'bucket_name': 'relmart-sales-project', 'folder_path': 'sales_data2/'}]
2025-10-31 17:35:43.060 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 17:35:44.210 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 17:35:44.211 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv']
2025-10-31 17:35:44.212 | ERROR    | spark_session:spark_session:32 | Initiating Spark session failed: name 'decrypt' is not defined
2025-10-31 17:35:44.212 | ERROR    | main:main:144 | Job failed, exited with error: name 'decrypt' is not defined
2025-10-31 17:35:44.213 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 17:36:01.726 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 17:36:01.734 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 17:36:01.735 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active bucket(s) for environment: dev
2025-10-31 17:36:01.735 | INFO     | main:main:46 | Bucket details: [{'bucket_name': 'relmart-sales-project', 'folder_path': 'sales_data/'}, {'bucket_name': 'relmart-project-test', 'folder_path': 'sales_test/'}, {'bucket_name': 'relmart-sales-project', 'folder_path': 'sales_data2/'}]
2025-10-31 17:36:01.735 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 17:36:02.935 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 17:36:02.935 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv']
2025-10-31 17:36:02.936 | INFO     | main:main:56 | Processing S3 bucket: relmart-project-test, folder: sales_test/
2025-10-31 17:36:04.092 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-project-test/sales_test/
2025-10-31 17:36:04.092 | WARNING  | aws_read:list_files:34 | No CSV files present in relmart-project-test/sales_test/
2025-10-31 17:36:04.092 | ERROR    | main:main:70 | No files found in relmart-project-test, folder: sales_test/ 
2025-10-31 17:36:04.093 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 17:49:54.540 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 17:49:54.549 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 17:49:54.549 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active sources for environment: dev
2025-10-31 17:49:54.549 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 17:49:55.737 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 17:49:55.737 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv', 'sales_data.csv']
2025-10-31 17:49:55.737 | ERROR    | spark_session:spark_session:32 | Initiating Spark session failed: name 'decrypt' is not defined
2025-10-31 17:49:55.738 | ERROR    | main:main:144 | Job failed, exited with error: name 'decrypt' is not defined
2025-10-31 17:49:55.738 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 17:53:24.384 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 17:53:24.393 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 17:53:24.393 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active sources for environment: dev
2025-10-31 17:53:24.393 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 17:53:25.587 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 17:53:25.589 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv', 'sales_data.csv']
2025-10-31 17:53:25.589 | ERROR    | main:main:144 | Job failed, exited with error: name 'logger' is not defined
2025-10-31 17:53:25.591 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 17:55:31.572 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 17:55:31.581 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 17:55:31.582 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active sources for environment: dev
2025-10-31 17:55:31.582 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 17:55:32.813 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 17:55:32.815 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv', 'sales_data.csv']
2025-10-31 17:55:37.734 | INFO     | spark_session:spark_session:26 | Spark session created : <pyspark.sql.session.SparkSession object at 0x0000018D64849D30>
2025-10-31 17:55:38.403 | ERROR    | main:main:144 | Job failed, exited with error: For input string: "60s"
2025-10-31 17:55:38.404 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 17:58:09.041 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 17:58:09.050 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 17:58:09.050 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active sources for environment: dev
2025-10-31 17:58:09.050 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 17:58:10.239 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 17:58:10.241 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv', 'sales_data.csv']
2025-10-31 17:58:20.179 | INFO     | spark_session:spark_session:26 | Spark session created : <pyspark.sql.session.SparkSession object at 0x0000021C202BDD30>
2025-10-31 17:58:21.452 | ERROR    | main:main:144 | Job failed, exited with error: For input string: "60s"
2025-10-31 17:58:21.453 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 18:03:46.564 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 18:03:46.573 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 18:03:46.574 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active sources for environment: dev
2025-10-31 18:03:46.574 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 18:03:47.770 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 18:03:47.770 | INFO     | main:main:98 | No records in ['Customers.csv', 'Working_Employees.csv', 'Customers.csv', 'Working_Employees.csv', 'sales_data.csv']
2025-10-31 18:03:53.371 | INFO     | spark_session:spark_session:26 | Spark session created : <pyspark.sql.session.SparkSession object at 0x000002CD0E4E9D30>
2025-10-31 18:03:54.036 | ERROR    | main:main:136 | Job failed, exited with error: For input string: "60s"
2025-10-31 18:03:54.037 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
2025-10-31 18:12:16.731 | INFO     | mysql_session:get_mysql_connection:16 | Connecting to mysql database...
2025-10-31 18:12:16.741 | INFO     | mysql_session:get_mysql_connection:23 | Connection with mysql established.
2025-10-31 18:12:16.741 | INFO     | read_s3_metadata:get_bucket_details:20 | Fetched 3 active sources for environment: dev
2025-10-31 18:12:16.741 | INFO     | main:main:56 | Processing S3 bucket: relmart-sales-project, folder: sales_data/
2025-10-31 18:12:17.899 | INFO     | aws_read:list_files:17 | Looking for Files in relmart-sales-project/sales_data/
2025-10-31 18:12:17.901 | INFO     | main:main:98 | No records in ['sales_data.csv']
2025-10-31 18:12:22.813 | INFO     | spark_session:spark_session:26 | Spark session created : <pyspark.sql.session.SparkSession object at 0x0000027286A79D30>
2025-10-31 18:12:23.472 | ERROR    | main:main:136 | Job failed, exited with error: For input string: "60s"
2025-10-31 18:12:23.473 | INFO     | mysql_session:disconnect:32 | 🔌 MySQL connection closed.
